Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Customer ID,Industry,Region,Company Size,Plan Type,Account Created Date,Usage Months,Total Active Days,Total Sessions,Total Product Actions,Average Collaborators,Average Integrations Used,First Month Sessions,Last Month Sessions,Session Trend per Month,Active Day Trend per Month,Sessions per Active Day,Actions per Session,Session Change Percent,First Response Time Parsed,Time to Resolution Parsed,Account Age Years,Resolution Hours Raw,Resolution Time Valid,Resolution Hours Clean,At Risk
64,Victoria Parker,tiffany87@example.com,57,Female,Trello,24-04-2020,Billing inquiry,Device compatibility issue,Pending Customer Response,,High,Phone,01-06-2023 07:07,,,CUST07321,Technology,Australia & New Zealand,1000+,Standard,2018-12-17,5,47,83,464,9.4,1.6,20,14,-1.3000000000000038,-1.100000000000001,1.7659574468085106,5.590361445783133,-0.3,2023-06-01 07:07:00,,4.454483230663929,,False,,0
65,David Smith,jacob67@example.net,61,Male,Jira,02-08-2021,Technical issue,Product compatibility,Open,,Medium,Phone,,,,CUST03112,Retail,Australia & New Zealand,11-50,Free,2021-03-08,5,25,53,267,11.0,1.6,12,9,-0.3000000000000003,-0.30000000000000043,2.12,5.037735849056604,-0.25,,,,,False,,0
66,Jeffrey Hernandez,perezdana@example.org,56,Male,Jira,11-11-2021,Technical issue,Loading issue,Pending Customer Response,,Medium,Phone,31-05-2023 22:38,,,CUST05861,Manufacturing,Asia-Pacific,501-1000,Standard,2021-08-13,5,38,76,407,9.8,2.4,17,15,-0.3000000000000001,0.3999999999999994,2.0,5.355263157894737,-0.11764705882352941,2023-05-31 22:38:00,,1.7960301163586585,,False,,0
67,John Robertson,gillespiegeorge@example.com,49,Female,Jira,08-08-2021,Billing inquiry,Product compatibility,Closed,Fill young add between morning commercial.,High,Email,01-06-2023 05:06,01-06-2023 10:17,5.0,CUST02534,Education,North America,501-1000,Standard,2020-05-11,5,60,119,791,15.8,3.2,29,24,-0.7000000000000035,-0.30000000000000127,1.9833333333333334,6.647058823529412,-0.1724137931034483,2023-06-01 05:06:00,2023-06-01 10:17:00,3.055441478439425,5.183333333333334,True,5.183333333333334,0
68,Ryan Gonzalez,pwilson@example.com,54,Male,Loom,27-06-2021,Cancellation request,Integration,Pending Customer Response,,Low,Phone,01-06-2023 21:04,,,CUST05999,Financial Services,Asia-Pacific,201-500,Enterprise,2020-02-25,5,78,146,672,9.4,6.6,29,29,0.7999999999999968,0.6999999999999978,1.8717948717948718,4.602739726027397,0.0,2023-06-01 21:04:00,,3.263518138261465,,False,,1
69,Brianna Scott MD,jbranch@example.net,51,Other,Trello,06-02-2021,Technical issue,Product compatibility,Pending Customer Response,,Critical,Chat,31-05-2023 23:00,,,CUST03299,Education,Europe,1000+,Premium,2020-07-23,5,18,36,226,11.8,4.4,4,9,1.0999999999999996,0.3999999999999999,2.0,6.277777777777778,1.25,2023-05-31 23:00:00,,2.8528405201916494,,False,,0
70,Michael Day,william07@example.org,46,Female,Trello,13-02-2020,Refund request,Refund request,Closed,Answer story series imagine discover.,High,Chat,01-06-2023 11:57,31-05-2023 22:51,1.0,CUST07876,Professional Services,Europe,51-200,Standard,2019-08-01,5,64,135,790,13.6,4.0,27,23,-1.4000000000000057,-0.7000000000000006,2.109375,5.851851851851852,-0.14814814814814814,2023-06-01 11:57:00,2023-05-31 22:51:00,3.8329911019849416,-13.1,False,,1
71,Eileen Kim,gabriel83@example.com,27,Male,Loom,15-05-2021,Cancellation request,Product setup,Pending Customer Response,,Medium,Chat,31-05-2023 23:49,,,CUST02433,Technology,Asia-Pacific,1000+,Enterprise,2020-03-07,5,32,66,369,12.4,6.4,17,13,-1.3000000000000005,-0.7,2.0625,5.590909090909091,-0.23529411764705882,2023-05-31 23:49:00,,3.2306639288158796,,False,,1
72,Joseph Costa,calvarez@example.org,37,Other,Trello,26-09-2020,Refund request,Email delivery problem,Open,,Medium,Social media,,,,CUST00990,Retail,Asia-Pacific,1000+,Enterprise,2019-06-09,5,31,59,334,9.6,6.4,5,14,0.8999999999999994,0.2999999999999999,1.903225806451613,5.661016949152542,1.8,,,,,False,,1
73,Tanya Powell,epatel@example.org,34,Female,Loom,16-02-2021,Billing inquiry,Display issue,Closed,Executive wear gun child.,Low,Chat,01-06-2023 04:35,01-06-2023 03:17,4.0,CUST02151,Retail,Europe,51-200,Standard,2020-01-20,5,38,74,435,10.8,0.4,14,15,-2.5873640506770438e-15,-0.10000000000000062,1.9473684210526316,5.878378378378378,0.07142857142857142,2023-06-01 04:35:00,2023-06-01 03:17:00,3.36208076659822,-1.3,False,,0
74,Philip Davis,fbenjamin@example.org,36,Other,Confluence,09-11-2020,Cancellation request,Payment issue,Closed,Finish common benefit most college.,Critical,Social media,01-06-2023 21:31,01-06-2023 02:24,3.0,CUST02277,Professional Services,Europe,51-200,Free,2019-12-30,5,35,71,554,13.4,1.2,17,14,-0.20000000000000123,0.49999999999999933,2.0285714285714285,7.802816901408451,-0.17647058823529413,2023-06-01 21:31:00,2023-06-01 02:24:00,3.4195756331279945,-19.116666666666667,False,,1
75,Vanessa Hayes,donaldroberts@example.net,31,Female,Jira,16-04-2021,Billing inquiry,Product setup,Open,,Critical,Email,,,,CUST01922,Retail,Europe,501-1000,Standard,2020-03-31,5,34,74,493,14.0,2.4,15,15,-0.8000000000000006,-0.6000000000000018,2.176470588235294,6.662162162162162,0.0,,,,,False,,0
76,Jennifer Bryan,cooperthomas@example.com,37,Other,Loom,06-01-2021,Product inquiry,Display issue,Closed,Somebody east painting tree sell rock level.,Critical,Chat,01-06-2023 14:43,01-06-2023 02:30,1.0,CUST01422,Education,Australia & New Zealand,51-200,Premium,2020-05-04,5,40,77,482,8.2,2.8,14,13,-0.4000000000000019,0.10000000000000012,1.925,6.259740259740259,-0.07142857142857142,2023-06-01 14:43:00,2023-06-01 02:30:00,3.07460643394935,-12.216666666666667,False,,0
77,Matthew Scott,brookeross@example.net,18,Other,Trello,30-06-2020,Cancellation request,Account access,Open,,Critical,Phone,,,,CUST00888,Professional Services,North America,1000+,Premium,2019-09-15,5,44,88,510,12.6,4.4,19,19,0.19999999999999885,-4.319821964253385e-16,2.0,5.795454545454546,0.0,,,,,False,,1
78,Alfred Ortiz,nicholsdouglas@example.org,63,Female,Confluence,29-12-2020,Billing inquiry,Email delivery problem,Closed,Huge value apply born.,Low,Email,01-06-2023 19:16,01-06-2023 15:21,5.0,CUST05494,Media & Communications,North America,501-1000,Free,2019-07-23,5,29,50,309,9.6,1.2,10,9,0.2999999999999987,0.09999999999999933,1.7241379310344827,6.18,-0.1,2023-06-01 19:16:00,2023-06-01 15:21:00,3.8576317590691307,-3.9166666666666665,False,,0
79,John Goodman,vgarcia@example.com,55,Other,Loom,07-01-2021,Billing inquiry,Data loss,Pending Customer Response,,Medium,Social media,01-06-2023 16:57,,,CUST07649,Manufacturing,Europe,201-500,Standard,2020-04-16,5,38,70,284,7.6,3.6,16,19,-1.4137772330578163e-15,-0.40000000000000063,1.8421052631578947,4.057142857142857,0.1875,2023-06-01 16:57:00,,3.1238877481177276,,False,,0
80,Catherine Stephens,hmccann@example.com,40,Other,Confluence,03-11-2020,Technical issue,Software bug,Pending Customer Response,,Critical,Chat,01-06-2023 11:27,,,CUST02885,Healthcare,Europe,11-50,Standard,2020-07-07,5,25,54,314,9.8,2.2,12,10,-1.000000000000002,-0.5000000000000007,2.16,5.814814814814815,-0.16666666666666666,2023-06-01 11:27:00,,2.8993839835728954,,False,,0
81,Sarah Lee,dclark@example.net,50,Other,Loom,22-03-2021,Technical issue,Product recommendation,Pending Customer Response,,Critical,Phone,01-06-2023 07:27,,,CUST01773,Financial Services,North America,201-500,Standard,2020-08-15,5,32,60,364,13.6,2.8,13,14,0.29999999999999954,0.2999999999999996,1.875,6.066666666666666,0.07692307692307693,2023-06-01 07:27:00,,2.7926078028747434,,False,,0
82,Kiara Parker,gonzalezlarry@example.org,29,Other,Jira,22-07-2021,Cancellation request,Cancellation request,Pending Customer Response,,Medium,Email,01-06-2023 11:37,,,CUST02587,Technology,North America,11-50,Enterprise,2020-07-24,5,85,154,857,11.4,6.0,27,31,1.699999999999998,1.0999999999999992,1.811764705882353,5.564935064935065,0.14814814814814814,2023-06-01 11:37:00,,2.8528405201916494,,False,,1
83,Joshua Miller,kimjesse@example.com,24,Male,Jira,04-10-2021,Refund request,Software bug,Closed,Event see dinner home.,Low,Social media,01-06-2023 05:40,01-06-2023 20:35,1.0,CUST04187,Technology,Europe,1000+,Standard,2021-04-12,5,35,71,372,12.6,1.4,12,16,0.7999999999999983,-0.10000000000000078,2.0285714285714285,5.23943661971831,0.3333333333333333,2023-06-01 05:40:00,2023-06-01 20:35:00,2.135523613963039,14.916666666666666,True,14.916666666666666,1
84,James Jones,dsilva@example.org,57,Other,Bitbucket,11-08-2021,Technical issue,Installation support,Pending Customer Response,,Critical,Phone,01-06-2023 00:24,,,CUST01976,Government & Public Sector,Asia-Pacific,11-50,Standard,2021-04-20,5,43,94,514,10.2,3.2,16,17,0.09999999999999792,0.09999999999999941,2.186046511627907,5.468085106382978,0.0625,2023-06-01 00:24:00,,2.113620807665982,,False,,0
85,David Taylor,kaylapham@example.com,67,Other,Jira,02-08-2021,Technical issue,Device compatibility issue,Open,,Medium,Phone,,,,CUST04000,Technology,Australia & New Zealand,11-50,Premium,2020-02-29,5,123,265,1723,13.8,4.2,51,59,2.7999999999999945,2.1999999999999984,2.154471544715447,6.50188679245283,0.1568627450980392,,,,,False,,0
86,Richard Mullen,cschmidt@example.com,67,Female,Trello,22-01-2021,Product inquiry,Integration,Open,,High,Social media,,,,CUST01494,Manufacturing,Asia-Pacific,51-200,Premium,2020-09-16,5,29,61,377,12.0,3.2,12,13,-1.3250205112755375e-15,-0.10000000000000066,2.103448275862069,6.180327868852459,0.08333333333333333,,,,,False,,0
87,Danielle Everett,kimberlyhudson@example.com,46,Male,Loom,18-01-2020,Technical issue,Product recommendation,Closed,Represent where produce suddenly.,Critical,Phone,01-06-2023 18:03,01-06-2023 06:23,2.0,CUST04169,Manufacturing,North America,501-1000,Premium,2018-12-12,5,23,47,274,11.2,4.6,5,9,0.4999999999999987,0.29999999999999943,2.0434782608695654,5.829787234042553,0.8,2023-06-01 18:03:00,2023-06-01 06:23:00,4.468172484599589,-11.666666666666666,False,,0
88,Steven Thompson,vaustin@example.org,55,Other,Confluence,10-09-2020,Technical issue,Email delivery problem,Pending Customer Response,,High,Social media,01-06-2023 19:21,,,CUST07624,Financial Services,Asia-Pacific,1-10,Standard,2019-06-18,5,58,111,648,11.0,2.0,23,23,0.4999999999999983,-1.0344448482034602e-15,1.9137931034482758,5.837837837837838,0.0,2023-06-01 19:21:00,,3.9534565366187544,,False,,0
89,Renee White,chelsea84@example.org,42,Other,Bitbucket,01-08-2021,Billing inquiry,Product setup,Open,,Critical,Email,,,,CUST01201,Professional Services,Europe,501-1000,Premium,2021-03-27,5,54,103,503,11.4,4.2,27,25,-0.30000000000000254,-0.4000000000000017,1.9074074074074074,4.883495145631068,-0.07407407407407407,,,,,False,,0
90,Lisa Hill,hinescarrie@example.org,40,Male,Bitbucket,30-01-2020,Product inquiry,Product recommendation,Closed,Exactly red two dog.,Medium,Email,31-05-2023 23:17,01-06-2023 03:09,5.0,CUST02872,Professional Services,Australia & New Zealand,501-1000,Standard,2019-09-23,5,25,51,322,7.6,2.0,8,18,2.5999999999999996,1.3,2.04,6.313725490196078,1.25,2023-05-31 23:17:00,2023-06-01 03:09:00,3.685147159479808,3.8666666666666667,True,3.8666666666666667,0
91,Sandra Bass,jamesbaxter@example.com,57,Other,Bitbucket,15-10-2020,Refund request,Software bug,Pending Customer Response,,High,Phone,01-06-2023 07:15,,,CUST03178,Financial Services,Australia & New Zealand,51-200,Standard,2020-06-27,5,93,204,1242,14.2,2.4,36,43,1.6999999999999962,1.2999999999999985,2.193548387096774,6.088235294117647,0.19444444444444445,2023-06-01 07:15:00,,2.926762491444216,,False,,1
92,Madeline Osborne,tyler12@example.net,62,Male,Trello,14-11-2021,Product inquiry,Display issue,Pending Customer Response,,Low,Email,01-06-2023 00:14,,,CUST07488,Technology,Australia & New Zealand,51-200,Enterprise,2021-10-12,5,31,60,325,11.4,6.2,12,10,-0.7000000000000017,-0.300000000000001,1.935483870967742,5.416666666666667,-0.16666666666666666,2023-06-01 00:14:00,,1.6344969199178645,,False,,0
93,Sydney Wagner,paul73@example.com,44,Male,Jira,27-05-2021,Technical issue,Integration,Pending Customer Response,,Low,Email,01-06-2023 15:57,,,CUST05805,Professional Services,Australia & New Zealand,51-200,Premium,2019-12-13,5,45,85,468,11.6,3.8,11,19,1.6,0.29999999999999866,1.8888888888888888,5.5058823529411764,0.7272727272727273,2023-06-01 15:57:00,,3.46611909650924,,False,,0
94,Jeremy Good,michael25@example.net,32,Female,Jira,24-05-2021,Refund request,Installation support,Open,,Low,Email,,,,CUST05042,Other,Australia & New Zealand,1-10,Premium,2021-05-13,5,46,88,570,13.6,4.4,19,20,0.9999999999999983,1.1999999999999988,1.9130434782608696,6.4772727272727275,0.05263157894736842,,,,,False,,1
95,Scott Estrada,davidcox@example.org,65,Other,Jira,06-12-2021,Product inquiry,Account access,Open,,Critical,Phone,,,,CUST01683,Other,North America,201-500,Premium,2018-12-06,5,54,103,598,14.4,5.0,21,25,1.3999999999999986,1.2999999999999987,1.9074074074074074,5.805825242718447,0.19047619047619047,,,,,False,,0
96,Linda Campbell,davisnatalie@example.net,60,Male,Bitbucket,02-10-2021,Product inquiry,Loading issue,Closed,Series special into hour feel stuff.,High,Chat,01-06-2023 00:08,01-06-2023 18:39,5.0,CUST01734,Healthcare,Asia-Pacific,501-1000,Standard,2020-05-31,5,22,45,295,10.2,2.4,8,8,-0.19999999999999996,-0.10000000000000042,2.0454545454545454,6.555555555555555,0.0,2023-06-01 00:08:00,2023-06-01 18:39:00,3.0006844626967832,18.516666666666666,True,18.516666666666666,0
97,Charles Simpson,vanessa39@example.net,18,Female,Loom,25-10-2020,Cancellation request,Loading issue,Open,,High,Social media,,,,CUST07602,Financial Services,Asia-Pacific,1-10,Standard,2020-03-14,5,22,42,218,7.8,2.2,9,4,-0.30000000000000104,-0.3000000000000005,1.9090909090909092,5.190476190476191,-0.5555555555555556,,,,,False,,1
98,Dan Newton,deleonedward@example.net,22,Other,Jira,18-01-2020,Product inquiry,Email delivery problem,Pending Customer Response,,High,Email,01-06-2023 01:55,,,CUST01809,Financial Services,Europe,201-500,Premium,2019-08-15,5,54,119,715,12.8,4.4,24,28,1.1999999999999977,-0.4000000000000012,2.2037037037037037,6.008403361344538,0.16666666666666666,2023-06-01 01:55:00,,3.7946611909650922,,False,,0
99,Nichole Huang,sheryldawson@example.org,38,Male,Confluence,09-09-2020,Billing inquiry,Refund request,Closed,Generation officer force test evening certain sign oil.,High,Chat,01-06-2023 07:05,01-06-2023 14:45,5.0,CUST06815,Professional Services,Australia & New Zealand,201-500,Standard,2019-10-28,5,13,25,129,6.6,2.4,6,4,-0.4000000000000005,-0.10000000000000042,1.9230769230769231,5.16,-0.3333333333333333,2023-06-01 07:05:00,2023-06-01 14:45:00,3.592060232717317,7.666666666666667,True,7.666666666666667,0
100,Eric Saunders,mark94@example.org,23,Other,Confluence,15-05-2020,Technical issue,Device compatibility issue,Pending Customer Response,,Low,Chat,01-06-2023 15:32,,,CUST04726,Financial Services,Asia-Pacific,201-500,Premium,2020-03-23,5,72,143,751,14.0,4.0,23,26,0.8999999999999985,0.6999999999999993,1.9861111111111112,5.251748251748252,0.13043478260869565,2023-06-01 15:32:00,,3.189596167008898,,False,,0
101,Maria Martinez,patriciathompson@example.org,39,Female,Loom,31-05-2020,Cancellation request,Email delivery problem,Pending Customer Response,,High,Email,01-06-2023 21:36,,,CUST05764,Technology,North America,11-50,Standard,2019-08-23,5,62,117,767,12.6,2.0,25,20,-2.400000000000004,-1.7000000000000015,1.8870967741935485,6.555555555555555,-0.2,2023-06-01 21:36:00,,3.7727583846680357,,False,,1
102,Danielle Rogers,andersoncourtney@example.org,18,Other,Trello,01-08-2021,Billing inquiry,Software bug,Pending Customer Response,,Critical,Phone,01-06-2023 21:00,,,CUST00279,Professional Services,Australia & New Zealand,51-200,Enterprise,2021-01-25,5,107,231,1040,11.4,6.6,43,41,-0.4000000000000047,0.6999999999999981,2.1588785046728973,4.5021645021645025,-0.046511627906976744,2023-06-01 21:00:00,,2.346338124572211,,False,,0
103,Amber Zamora,james45@example.com,40,Female,Trello,26-01-2021,Refund request,Loading issue,Closed,Management himself chance institution moment positive child level.,Critical,Email,01-06-2023 03:07,01-06-2023 15:23,3.0,CUST03155,Retail,Asia-Pacific,201-500,Standard,2020-08-19,5,29,60,390,11.8,1.8,12,15,0.5999999999999985,0.2999999999999996,2.0689655172413794,6.5,0.25,2023-06-01 03:07:00,2023-06-01 15:23:00,2.7816563997262147,12.266666666666667,True,12.266666666666667,1
104,James Harris,jason93@example.org,49,Male,Loom,24-02-2020,Refund request,Loading issue,Open,,High,Chat,,,,CUST03276,Retail,Australia & New Zealand,201-500,Premium,2019-07-01,5,21,42,230,9.8,4.2,11,5,-1.3000000000000012,-0.7000000000000006,2.0,5.476190476190476,-0.5454545454545454,,,,,False,,1
105,Jill Glenn,malloryrogers@example.net,58,Male,Confluence,27-06-2021,Refund request,Product recommendation,Open,,High,Phone,,,,CUST04661,Education,Australia & New Zealand,201-500,Premium,2021-01-22,5,54,105,631,10.6,3.6,23,21,0.09999999999999884,0.7000000000000007,1.9444444444444444,6.0095238095238095,-0.08695652173913043,,,,,False,,1
106,Virginia Miller,lisahamilton@example.com,56,Other,Loom,17-07-2021,Product inquiry,Loading issue,Pending Customer Response,,Critical,Chat,01-06-2023 02:08,,,CUST04516,Financial Services,North America,51-200,Premium,2020-12-26,5,37,69,409,11.8,3.8,14,9,-0.9000000000000014,-0.30000000000000016,1.864864864864865,5.927536231884058,-0.35714285714285715,2023-06-01 02:08:00,,2.428473648186174,,False,,0
107,Miranda Morales,daniellebrown@example.net,42,Female,Bitbucket,20-05-2021,Cancellation request,Installation support,Closed,Table admit really Mrs development move.,Low,Email,01-06-2023 11:38,01-06-2023 20:46,2.0,CUST01601,Media & Communications,Asia-Pacific,501-1000,Premium,2020-07-10,5,20,41,220,7.6,4.0,7,9,0.8999999999999997,0.2999999999999999,2.05,5.365853658536586,0.2857142857142857,2023-06-01 11:38:00,2023-06-01 20:46:00,2.891170431211499,9.133333333333333,True,9.133333333333333,1
108,Laura Collins,douglasmccormick@example.net,50,Other,Confluence,09-06-2021,Technical issue,Account access,Pending Customer Response,,High,Email,01-06-2023 15:49,,,CUST01954,Retail,Europe,51-200,Standard,2021-04-25,5,67,121,772,13.0,2.0,22,25,-0.10000000000000163,-0.20000000000000193,1.8059701492537314,6.380165289256198,0.13636363636363635,2023-06-01 15:49:00,,2.099931553730322,,False,,0
109,Justin Martin,mreeves@example.com,33,Male,Loom,08-01-2020,Technical issue,Product setup,Closed,Feeling end role stage.,Critical,Chat,01-06-2023 02:55,01-06-2023 08:15,4.0,CUST05324,Financial Services,Europe,201-500,Standard,2019-12-26,5,22,40,191,10.6,2.6,11,8,-0.9000000000000007,-0.6000000000000006,1.8181818181818181,4.775,-0.2727272727272727,2023-06-01 02:55:00,2023-06-01 08:15:00,3.430527036276523,5.333333333333333,True,5.333333333333333,0
110,Mario Hodge,kingthomas@example.com,59,Female,Loom,10-03-2020,Product inquiry,Account access,Open,,High,Email,,,,CUST04198,Manufacturing,North America,1000+,Enterprise,2020-02-10,5,38,77,389,9.8,5.6,17,14,-0.9000000000000027,-0.6000000000000006,2.026315789473684,5.0519480519480515,-0.17647058823529413,,,,,False,,0
111,Brent Smith,bsummers@example.net,60,Female,Bitbucket,28-07-2021,Cancellation request,Integration,Closed,It upon line glass interview.,High,Email,01-06-2023 03:14,01-06-2023 12:43,2.0,CUST00950,Financial Services,Europe,201-500,Standard,2020-08-31,5,50,98,669,9.8,2.0,18,21,0.1999999999999977,0.7999999999999992,1.96,6.826530612244898,0.16666666666666666,2023-06-01 03:14:00,2023-06-01 12:43:00,2.74880219028063,9.483333333333333,True,9.483333333333333,1
112,Autumn Heath,matthew17@example.com,68,Male,Confluence,29-11-2021,Refund request,Display issue,Open,,High,Phone,,,,CUST04822,Financial Services,Europe,1-10,Standard,2020-11-11,5,34,68,405,10.6,1.8,18,11,-1.7000000000000017,-0.500000000000001,2.0,5.955882352941177,-0.3888888888888889,,,,,False,,1
